Length,Width,Height,E,nu,Load_x_coord,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10
1.20000000e+01,1.20000000e+00,1.40000000e+00,1.55000000e+11,2.60000000e-01,3.74864960e+00,-5.57389513e-11,-1.63010414e-10,-2.99376950e-10,-4.41557112e-10,-5.83761941e-10,-7.26070989e-10,-8.68386502e-10,-1.01070323e-09,-1.15302002e-09,-1.29533706e-09
1.20000000e+01,1.20000000e+00,1.40000000e+00,2.10000000e+11,3.00000000e-01,3.74864960e+00,-5.47457128e-11,-1.60702110e-10,-2.95616074e-10,-4.36206001e-10,-5.76827256e-10,-7.17570460e-10,-8.58322550e-10,-9.99076291e-10,-1.13983010e-09,-1.28058419e-09
1.20000000e+01,1.20000000e+00,1.40000000e+00,7.00000000e+10,3.40000000e-01,3.74864960e+00,-5.34098762e-11,-1.57618208e-10,-2.90604515e-10,-4.29174231e-10,-5.67796607e-10,-7.06564377e-10,-8.45344951e-10,-9.84127758e-10,-1.12291071e-09,-1.26169397e-09
1.20000000e+01,1.20000000e+00,1.40000000e+00,1.80000000e+10,1.80000000e-01,3.74864960e+00,-5.69486777e-11,-1.65884984e-10,-3.04103751e-10,-4.48509315e-10,-5.92952973e-10,-7.37473951e-10,-8.81998477e-10,-1.02652385e-09,-1.17104917e-09,-1.31557465e-09
1.20000000e+01,1.20000000e+00,1.40000000e+00,2.83000000e+10,4.00000000e-01,3.74864960e+00,-5.04845893e-11,-1.50863055e-10,-2.79625760e-10,-4.13960741e-10,-5.48435745e-10,-6.83116897e-10,-8.17823717e-10,-9.52534952e-10,-1.08724666e-09,-1.22195887e-09
1.20000000e+01,1.40000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,3.74864960e+00,-2.28442681e-10,-6.89661918e-10,-1.28213987e-09,-1.93125048e-09,-2.58358395e-09,-3.23678954e-09,-3.89020072e-09,-4.54369850e-09,-5.19721428e-09,-5.85074167e-09
1.20000000e+01,1.40000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,3.74864960e+00,-2.23267156e-10,-6.76710890e-10,-1.26042693e-09,-1.90114144e-09,-2.54548590e-09,-3.19091273e-09,-3.83660214e-09,-4.48240770e-09,-5.12823832e-09,-5.77408477e-09
1.20000000e+01,1.40000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,3.74864960e+00,-2.16350846e-10,-6.59678999e-10,-1.23204395e-09,-1.86194528e-09,-2.49600927e-09,-3.13142296e-09,-3.76717705e-09,-4.40309106e-09,-5.03904224e-09,-5.67501557e-09
1.20000000e+01,1.40000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,3.74864960e+00,-2.35060674e-10,-7.06817529e-10,-1.31129374e-09,-1.97206029e-09,-2.63548365e-09,-3.29945762e-09,-3.96355618e-09,-4.62770428e-09,-5.29186161e-09,-5.95602545e-09
1.20000000e+01,1.40000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,3.74864960e+00,-2.00928366e-10,-6.22174713e-10,-1.16982382e-09,-1.77629704e-09,-2.38815952e-09,-3.00199688e-09,-3.61637796e-09,-4.23105147e-09,-4.84580253e-09,-5.46059864e-09
1.20000000e+01,1.40000000e+00,1.00000000e+00,1.55000000e+11,2.60000000e-01,3.74864960e+00,-1.21321359e-10,-3.62437264e-10,-6.70968427e-10,-1.00438123e-09,-1.33884386e-09,-1.67368020e-09,-2.00857747e-09,-2.34349364e-09,-2.67841243e-09,-3.01333336e-09
1.20000000e+01,1.40000000e+00,1.00000000e+00,2.10000000e+11,3.00000000e-01,3.74864960e+00,-1.18796968e-10,-3.56271644e-10,-6.60732508e-10,-9.90147023e-10,-1.32075193e-09,-1.65180546e-09,-1.98293515e-09,-2.31408943e-09,-2.64524757e-09,-2.97640823e-09
1.20000000e+01,1.40000000e+00,1.00000000e+00,7.00000000e+10,3.40000000e-01,3.74864960e+00,-1.15428230e-10,-3.48160112e-10,-6.47339849e-10,-9.71640238e-10,-1.29732316e-09,-1.62354988e-09,-1.94987352e-09,-2.27623094e-09,-2.60259411e-09,-2.92896085e-09
1.20000000e+01,1.40000000e+00,1.00000000e+00,1.80000000e+10,1.80000000e-01,3.74864960e+00,-1.24508297e-10,-3.70497741e-10,-6.84534026e-10,-1.02351950e-09,-1.36337221e-09,-1.70348148e-09,-2.04363051e-09,-2.38379118e-09,-2.72395309e-09,-3.06411629e-09
1.20000000e+01,1.40000000e+00,1.00000000e+00,2.83000000e+10,4.00000000e-01,3.74864960e+00,-1.08015884e-10,-3.30470176e-10,-6.18230134e-10,-9.31627060e-10,-1.24687794e-09,-1.56290113e-09,-1.87907802e-09,-2.19531804e-09,-2.51157098e-09,-2.82783108e-09
1.20000000e+01,1.40000000e+00,1.20000000e+00,1.55000000e+11,2.60000000e-01,3.74864960e+00,-7.29341300e-11,-2.15498151e-10,-3.97308682e-10,-5.90516992e-10,-7.84085832e-10,-9.77858111e-10,-1.17165498e-09,-1.36545769e-09,-1.55926099e-09,-1.75306492e-09
1.20000000e+01,1.40000000e+00,1.20000000e+00,2.10000000e+11,3.00000000e-01,3.74864960e+00,-7.15269005e-11,-2.12122755e-10,-3.91741003e-10,-5.82711447e-10,-7.74091819e-10,-9.65711266e-10,-1.15736113e-09,-1.34901874e-09,-1.54067710e-09,-1.73233616e-09
1.20000000e+01,1.40000000e+00,1.20000000e+00,7.00000000e+10,3.40000000e-01,3.74864960e+00,-6.96467884e-11,-2.07668904e-10,-3.84429690e-10,-5.72556912e-10,-7.61167387e-10,-9.50062286e-10,-1.13899595e-09,-1.32794009e-09,-1.51688548e-09,-1.70583181e-09
1.20000000e+01,1.40000000e+00,1.20000000e+00,1.80000000e+10,1.80000000e-01,3.74864960e+00,-7.46831304e-11,-2.19835734e-10,-4.04558252e-10,-6.00902290e-10,-7.97552667e-10,-9.94350270e-10,-1.19116414e-09,-1.38798181e-09,-1.58479983e-09,-1.78161830e-09
1.20000000e+01,1.40000000e+00,1.20000000e+00,2.83000000e+10,4.00000000e-01,3.74864960e+00,-6.55419510e-11,-1.98003386e-10,-3.68600505e-10,-5.50751452e-10,-7.33584634e-10,-9.16811592e-10,-1.10010154e-09,-1.28341114e-09,-1.46672390e-09,-1.65003855e-09
1.20000000e+01,1.40000000e+00,1.40000000e+00,1.55000000e+11,2.60000000e-01,3.74864960e+00,-4.78471222e-11,-1.39727529e-10,-2.56556243e-10,-3.78251084e-10,-5.00070766e-10,-6.22020720e-10,-7.43982383e-10,-8.65946645e-10,-9.87911057e-10,-1.10987575e-09
1.20000000e+01,1.40000000e+00,1.40000000e+00,2.10000000e+11,3.00000000e-01,3.74864960e+00,-4.69907297e-11,-1.37705055e-10,-2.53237775e-10,-3.73539837e-10,-4.93979616e-10,-6.14570199e-10,-7.35175653e-10,-8.55784329e-10,-9.76393276e-10,-1.09700249e-09
1.20000000e+01,1.40000000e+00,1.40000000e+00,7.00000000e+10,3.40000000e-01,3.74864960e+00,-4.58408221e-11,-1.35018573e-10,-2.48847582e-10,-3.67390722e-10,-4.86096194e-10,-6.04978466e-10,-7.23880325e-10,-8.42786415e-10,-9.61692902e-10,-1.08059983e-09
1.20000000e+01,1.40000000e+00,1.40000000e+00,1.80000000e+10,1.80000000e-01,3.74864960e+00,-4.88885499e-11,-1.42265266e-10,-2.60771325e-10,-3.84428838e-10,-5.08206927e-10,-6.32082564e-10,-7.55965693e-10,-8.79850614e-10,-1.00373558e-09,-1.12762077e-09
1.20000000e+01,1.40000000e+00,1.40000000e+00,2.83000000e+10,4.00000000e-01,3.74864960e+00,-4.33337256e-11,-1.29184403e-10,-2.39327661e-10,-3.54216883e-10,-4.69351006e-10,-5.84724850e-10,-7.00132309e-10,-8.15547653e-10,-9.30964031e-10,-1.04638120e-09
1.40000000e+01,8.00000000e-01,8.00000000e-01,1.55000000e+11,2.60000000e-01,4.37342453e+00,-6.23165588e-10,-1.90052344e-09,-3.54629436e-09,-5.35929461e-09,-7.18145644e-09,-9.00421485e-09,-1.08269985e-08,-1.26497868e-08,-1.44725744e-08,-1.62953633e-08
1.40000000e+01,8.00000000e-01,8.00000000e-01,2.10000000e+11,3.00000000e-01,4.37342453e+00,-6.10141077e-10,-1.86890978e-09,-3.49392586e-09,-5.28686748e-09,-7.08965946e-09,-8.89323955e-09,-1.06968602e-08,-1.25004880e-08,-1.43041156e-08,-1.61077445e-08
1.40000000e+01,8.00000000e-01,8.00000000e-01,7.00000000e+10,3.40000000e-01,4.37342453e+00,-5.92354066e-10,-1.82601306e-09,-3.42305951e-09,-5.18921430e-09,-6.96624616e-09,-8.74434676e-09,-1.05225160e-08,-1.23006983e-08,-1.40788817e-08,-1.58570668e-08
1.40000000e+01,8.00000000e-01,8.00000000e-01,1.80000000e+10,1.80000000e-01,4.37342453e+00,-6.39544747e-10,-1.94098535e-09,-3.61384062e-09,-5.45352614e-09,-7.30161561e-09,-9.15005669e-09,-1.09985092e-08,-1.28469631e-08,-1.46954167e-08,-1.65438721e-08
1.40000000e+01,8.00000000e-01,8.00000000e-01,2.83000000e+10,4.00000000e-01,4.37342453e+00,-5.51037307e-10,-1.72655092e-09,-3.25885182e-09,-4.96355394e-09,-6.68186791e-09,-8.40206782e-09,-1.01224476e-08,-1.18428689e-08,-1.35632946e-08,-1.52837227e-08
1.40000000e+01,8.00000000e-01,1.00000000e+00,1.55000000e+11,2.60000000e-01,4.37342453e+00,-3.27843248e-10,-9.91381439e-10,-1.84318817e-09,-2.77279151e-09,-3.70539664e-09,-4.63827523e-09,-5.57116627e-09,-6.50405931e-09,-7.43695222e-09,-8.36984615e-09
1.40000000e+01,8.00000000e-01,1.00000000e+00,2.10000000e+11,3.00000000e-01,4.37342453e+00,-3.21161151e-10,-9.75512688e-10,-1.81711545e-09,-2.73656909e-09,-3.65927149e-09,-4.58232693e-09,-5.50540157e-09,-6.42847974e-09,-7.35155783e-09,-8.27463698e-09
1.40000000e+01,8.00000000e-01,1.00000000e+00,7.00000000e+10,3.40000000e-01,4.37342453e+00,-3.12081661e-10,-9.54036021e-10,-1.78189889e-09,-2.68790751e-09,-3.59756558e-09,-4.50769436e-09,-5.41785552e-09,-6.32802280e-09,-7.23819042e-09,-8.14835843e-09
1.40000000e+01,8.00000000e-01,1.00000000e+00,1.80000000e+10,1.80000000e-01,4.37342453e+00,-3.36211907e-10,-1.01154530e-09,-1.87655429e-09,-2.81974245e-09,-3.76572035e-09,-4.71187114e-09,-5.65802730e-09,-6.60418409e-09,-7.55034052e-09,-8.49649773e-09
1.40000000e+01,8.00000000e-01,1.00000000e+00,2.83000000e+10,4.00000000e-01,4.37342453e+00,-2.91349940e-10,-9.04887194e-10,-1.70125087e-09,-2.57695010e-09,-3.45744669e-09,-4.33876315e-09,-5.22016340e-09,-6.10158062e-09,-6.98299958e-09,-7.86441934e-09
1.40000000e+01,8.00000000e-01,1.20000000e+00,1.55000000e+11,2.60000000e-01,4.37342453e+00,-1.95264764e-10,-5.85211605e-10,-1.08407671e-09,-1.62257329e-09,-2.16188149e-09,-2.70134348e-09,-3.24081498e-09,-3.78028852e-09,-4.31976189e-09,-4.85923568e-09
1.40000000e+01,8.00000000e-01,1.20000000e+00,2.10000000e+11,3.00000000e-01,4.37342453e+00,-1.91404032e-10,-5.76191078e-10,-1.06934804e-09,-1.60197097e-09,-2.13549384e-09,-2.66921269e-09,-3.20294628e-09,-3.73668269e-09,-4.27041901e-09,-4.80415574e-09
1.40000000e+01,8.00000000e-01,1.20000000e+00,7.00000000e+10,3.40000000e-01,4.37342453e+00,-1.86171974e-10,-5.63988850e-10,-1.04944944e-09,-1.57434778e-09,-2.10031613e-09,-2.62654327e-09,-3.15279391e-09,-3.67904914e-09,-4.20530444e-09,-4.73156048e-09
1.40000000e+01,8.00000000e-01,1.20000000e+00,1.80000000e+10,1.80000000e-01,4.37342453e+00,-2.00069120e-10,-5.96562942e-10,-1.10272658e-09,-1.64913448e-09,-2.19632782e-09,-2.74362122e-09,-3.29091902e-09,-3.83821799e-09,-4.38551669e-09,-4.93281549e-09
1.40000000e+01,8.00000000e-01,1.20000000e+00,2.83000000e+10,4.00000000e-01,4.37342453e+00,-1.74365900e-10,-5.36307931e-10,-1.00422543e-09,-1.51196266e-09,-2.02131432e-09,-2.53111315e-09,-3.04096820e-09,-3.55083437e-09,-4.06070113e-09,-4.57056837e-09
1.40000000e+01,8.00000000e-01,1.40000000e+00,1.55000000e+11,2.60000000e-01,4.37342453e+00,-1.26872728e-10,-3.76620174e-10,-6.95027523e-10,-1.03440070e-09,-1.37370675e-09,-1.71310702e-09,-2.05251594e-09,-2.39192679e-09,-2.73133715e-09,-3.07074788e-09
1.40000000e+01,8.00000000e-01,1.40000000e+00,2.10000000e+11,3.00000000e-01,4.37342453e+00,-1.24459947e-10,-3.71056619e-10,-6.85990187e-10,-1.02164239e-09,-1.35724905e-09,-1.69297563e-09,-2.02871485e-09,-2.36445672e-09,-2.70019802e-09,-3.03593972e-09
1.40000000e+01,8.00000000e-01,1.40000000e+00,7.00000000e+10,3.40000000e-01,4.37342453e+00,-1.21188232e-10,-3.63512563e-10,-6.73742947e-10,-1.00453172e-09,-1.33534400e-09,-1.66631465e-09,-1.99730485e-09,-2.32829867e-09,-2.65929214e-09,-2.99028580e-09
1.40000000e+01,8.00000000e-01,1.40000000e+00,1.80000000e+10,1.80000000e-01,4.37342453e+00,-1.29843017e-10,-3.83522945e-10,-7.06298546e-10,-1.05071285e-09,-1.39510588e-09,-1.73956093e-09,-2.08402029e-09,-2.42848047e-09,-2.77294038e-09,-3.11740078e-09
1.40000000e+01,8.00000000e-01,1.40000000e+00,2.83000000e+10,4.00000000e-01,4.37342453e+00,-1.13849993e-10,-3.46463863e-10,-6.45990013e-10,-9.66098866e-10,-1.28650355e-09,-1.60718194e-09,-1.92790432e-09,-2.24863440e-09,-2.56936400e-09,-2.89009416e-09
1.40000000e+01,1.00000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,4.37342453e+00,-4.98691996e-10,-1.51948627e-09,-2.83449857e-09,-4.28325377e-09,-5.73949788e-09,-7.19644220e-09,-8.65344526e-09,-1.01104624e-08,-1.15674804e-08,-1.30244997e-08
1.40000000e+01,1.00000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,4.37342453e+00,-4.88009788e-10,-1.49339582e-09,-2.79119931e-09,-4.22342787e-09,-5.66378221e-09,-7.10503860e-09,-8.54637858e-09,-9.98773825e-09,-1.14291002e-08,-1.28704638e-08
1.40000000e+01,1.00000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,4.37342453e+00,-4.73520050e-10,-1.45832276e-09,-2.73319873e-09,-4.14357109e-09,-5.56298021e-09,-6.98357577e-09,-8.40429354e-09,-9.82504301e-09,-1.12457965e-08,-1.26665531e-08
1.40000000e+01,1.00000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,4.37342453e+00,-5.12234892e-10,-1.55329806e-09,-2.89112264e-09,-4.36213551e-09,-5.83987352e-09,-7.31803644e-09,-8.79623092e-09,-1.02744315e-08,-1.17526325e-08,-1.32308351e-08
1.40000000e+01,1.00000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,4.37342453e+00,-4.40202890e-10,-1.37807388e-09,-2.60072269e-09,-3.96166771e-09,-5.33398458e-09,-6.70826573e-09,-8.08280298e-09,-9.45742078e-09,-1.08320522e-08,-1.22066890e-08
1.40000000e+01,1.00000000e+00,1.00000000e+00,1.55000000e+11,2.60000000e-01,4.37342453e+00,-2.62634564e-10,-7.93405675e-10,-1.47463186e-09,-2.21786159e-09,-2.96357417e-09,-3.70958194e-09,-4.45560568e-09,-5.20163232e-09,-5.94765895e-09,-6.69368605e-09
1.40000000e+01,1.00000000e+00,1.00000000e+00,2.10000000e+11,3.00000000e-01,4.37342453e+00,-2.57227158e-10,-7.80505448e-10,-1.45341169e-09,-2.18843014e-09,-2.92615949e-09,-3.66425926e-09,-4.40238237e-09,-5.14050948e-09,-5.87863681e-09,-6.61676491e-09
1.40000000e+01,1.00000000e+00,1.00000000e+00,7.00000000e+10,3.40000000e-01,4.37342453e+00,-2.49924113e-10,-7.63195862e-10,-1.42501930e-09,-2.14925774e-09,-2.87655697e-09,-3.60433396e-09,-4.33214694e-09,-5.05996664e-09,-5.78778702e-09,-6.51560805e-09
1.40000000e+01,1.00000000e+00,1.00000000e+00,1.80000000e+10,1.80000000e-01,4.37342453e+00,-2.69451775e-10,-8.09983610e-10,-1.50213565e-09,-2.25647727e-09,-3.01307023e-09,-3.76985655e-09,-4.52665129e-09,-5.28344736e-09,-6.04024315e-09,-6.79703938e-09
1.40000000e+01,1.00000000e+00,1.00000000e+00,2.83000000e+10,4.00000000e-01,4.37342453e+00,-2.33404155e-10,-7.24071013e-10,-1.36087190e-09,-2.06113702e-09,-2.76542147e-09,-3.47048818e-09,-4.17563682e-09,-4.88080460e-09,-5.58597459e-09,-6.29114583e-09
1.40000000e+01,1.00000000e+00,1.20000000e+00,1.55000000e+11,2.60000000e-01,4.37342453e+00,-1.56508423e-10,-4.68602551e-10,-8.67816212e-10,-1.29842315e-09,-1.72977520e-09,-2.16128691e-09,-2.59280639e-09,-3.02432757e-09,-3.45584868e-09,-3.88736998e-09
1.40000000e+01,1.00000000e+00,1.20000000e+00,2.10000000e+11,3.00000000e-01,4.37342453e+00,-1.53409681e-10,-4.61335090e-10,-8.55938375e-10,-1.28184077e-09,-1.70857316e-09,-2.13550262e-09,-2.56244410e-09,-2.98938789e-09,-3.41633174e-09,-3.84327592e-09
1.40000000e+01,1.00000000e+00,1.20000000e+00,7.00000000e+10,3.40000000e-01,4.37342453e+00,-1.49235465e-10,-4.51587076e-10,-8.40039363e-10,-1.25980923e-09,-1.68055723e-09,-2.10155664e-09,-2.52257489e-09,-2.94359661e-09,-3.36461862e-09,-3.78564113e-09
1.40000000e+01,1.00000000e+00,1.20000000e+00,1.80000000e+10,1.80000000e-01,4.37342453e+00,-1.60388229e-10,-4.77847744e-10,-8.83042145e-10,-1.32005312e-09,-1.75775577e-09,-2.19556705e-09,-2.63338245e-09,-3.07119835e-09,-3.50901414e-09,-3.94683042e-09
1.40000000e+01,1.00000000e+00,1.20000000e+00,2.83000000e+10,4.00000000e-01,4.37342453e+00,-1.39906198e-10,-4.29746292e-10,-8.04390346e-10,-1.21072172e-09,-1.61847969e-09,-2.02664537e-09,-2.43485542e-09,-2.84307425e-09,-3.25129408e-09,-3.65951447e-09
1.40000000e+01,1.00000000e+00,1.40000000e+00,1.55000000e+11,2.60000000e-01,4.37342453e+00,-1.01719822e-10,-3.01673400e-10,-5.56616215e-10,-8.27982039e-10,-1.09941221e-09,-1.37094045e-09,-1.64247449e-09,-1.91400967e-09,-2.18554479e-09,-2.45708009e-09
1.40000000e+01,1.00000000e+00,1.40000000e+00,2.10000000e+11,3.00000000e-01,4.37342453e+00,-9.97931087e-11,-2.97216504e-10,-5.49370418e-10,-8.17773168e-10,-1.08626531e-09,-1.35487801e-09,-1.62349927e-09,-1.89212231e-09,-2.16074528e-09,-2.42936848e-09
1.40000000e+01,1.00000000e+00,1.40000000e+00,7.00000000e+10,3.40000000e-01,4.37342453e+00,-9.71963756e-11,-2.91224109e-10,-5.39641469e-10,-8.04205833e-10,-1.06892071e-09,-1.33378848e-09,-1.59866984e-09,-1.86355376e-09,-2.12843770e-09,-2.39332199e-09
1.40000000e+01,1.00000000e+00,1.40000000e+00,1.80000000e+10,1.80000000e-01,4.37342453e+00,-1.04105524e-10,-3.07262310e-10,-5.65762032e-10,-8.41184616e-10,-1.11668798e-09,-1.39225925e-09,-1.66783315e-09,-1.94340769e-09,-2.21898221e-09,-2.49455701e-09
1.40000000e+01,1.00000000e+00,1.40000000e+00,2.83000000e+10,4.00000000e-01,4.37342453e+00,-9.14300955e-11,-2.77853540e-10,-5.17897248e-10,-7.74152247e-10,-1.03077877e-09,-1.28765221e-09,-1.54455707e-09,-1.80146757e-09,-2.05837839e-09,-2.31528952e-09
1.40000000e+01,1.20000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,4.37342453e+00,-4.15342917e-10,-1.26428158e-09,-2.35784280e-09,-3.56300595e-09,-4.77472925e-09,-5.98734586e-09,-7.20009628e-09,-8.41288849e-09,-9.62568773e-09,-1.08384910e-08
1.40000000e+01,1.20000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,4.37342453e+00,-4.06147786e-10,-1.24156741e-09,-2.31998438e-09,-3.51068746e-09,-4.70858795e-09,-5.90762714e-09,-7.10684454e-09,-8.30612202e-09,-9.50540977e-09,-1.07047029e-08
1.40000000e+01,1.20000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,4.37342453e+00,-3.93745444e-10,-1.21128437e-09,-2.26973286e-09,-3.44147586e-09,-4.62129155e-09,-5.80257768e-09,-6.98410861e-09,-8.16572832e-09,-9.34736486e-09,-1.05290097e-08
1.40000000e+01,1.20000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,4.37342453e+00,-4.27078459e-10,-1.29404575e-09,-2.40797064e-09,-3.63282092e-09,-4.86341090e-09,-6.09454291e-09,-7.32575103e-09,-8.55698128e-09,-9.78821469e-09,-1.10194502e-08
1.40000000e+01,1.20000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,4.37342453e+00,-3.65474601e-10,-1.14281385e-09,-2.15643414e-09,-3.28583017e-09,-4.42544528e-09,-5.56738065e-09,-6.70976220e-09,-7.85233329e-09,-8.99494608e-09,-1.01375779e-08
1.40000000e+01,1.20000000e+00,1.00000000e+00,1.55000000e+11,2.60000000e-01,4.37342453e+00,-2.18986026e-10,-6.60834612e-10,-1.22788118e-09,-1.84656381e-09,-2.46746423e-09,-3.08872423e-09,-3.71001802e-09,-4.33131898e-09,-4.95262047e-09,-5.57392266e-09
1.40000000e+01,1.20000000e+00,1.00000000e+00,2.10000000e+11,3.00000000e-01,4.37342453e+00,-2.14396499e-10,-6.49780399e-10,-1.20963723e-09,-1.82128703e-09,-2.43538240e-09,-3.04992215e-09,-3.66450665e-09,-4.27910137e-09,-4.89369734e-09,-5.50829427e-09
1.40000000e+01,1.20000000e+00,1.00000000e+00,7.00000000e+10,3.40000000e-01,4.37342453e+00,-2.08226636e-10,-6.35058260e-10,-1.18543208e-09,-1.78792021e-09,-2.39318450e-09,-2.99900919e-09,-3.60489556e-09,-4.21079787e-09,-4.81670226e-09,-5.42260770e-09
1.40000000e+01,1.20000000e+00,1.00000000e+00,1.80000000e+10,1.80000000e-01,4.37342453e+00,-2.24799330e-10,-6.75181966e-10,-1.25180205e-09,-1.88009367e-09,-2.51033976e-09,-3.14082363e-09,-3.77132732e-09,-4.40183487e-09,-5.03234279e-09,-5.66285152e-09
1.40000000e+01,1.20000000e+00,1.00000000e+00,2.83000000e+10,4.00000000e-01,4.37342453e+00,-1.94374277e-10,-6.02139687e-10,-1.13139669e-09,-1.71374269e-09,-2.29972722e-09,-2.88658096e-09,-3.47355258e-09,-4.06056069e-09,-4.64757464e-09,-5.23459143e-09
1.40000000e+01,1.20000000e+00,1.20000000e+00,1.55000000e+11,2.60000000e-01,4.37342453e+00,-1.30575553e-10,-3.90534732e-10,-7.23047868e-10,-1.08159070e-09,-1.44086987e-09,-1.80033739e-09,-2.15981763e-09,-2.51930008e-09,-2.87878265e-09,-3.23826543e-09
1.40000000e+01,1.20000000e+00,1.20000000e+00,2.10000000e+11,3.00000000e-01,4.37342453e+00,-1.27968728e-10,-3.84367665e-10,-7.12937664e-10,-1.06749934e-09,-1.42288514e-09,-1.77849922e-09,-2.13413048e-09,-2.48976504e-09,-2.84539980e-09,-3.20103499e-09
1.40000000e+01,1.20000000e+00,1.20000000e+00,7.00000000e+10,3.40000000e-01,4.37342453e+00,-1.24472104e-10,-3.76154611e-10,-6.99514414e-10,-1.04892479e-09,-1.39929906e-09,-1.74995664e-09,-2.10063896e-09,-2.45132633e-09,-2.80201400e-09,-3.15270232e-09
1.40000000e+01,1.20000000e+00,1.20000000e+00,1.80000000e+10,1.80000000e-01,4.37342453e+00,-1.33851554e-10,-3.98453902e-10,-7.36153044e-10,-1.10016360e-09,-1.46483149e-09,-1.82963018e-09,-2.19443612e-09,-2.55924346e-09,-2.92405071e-09,-3.28885830e-09
1.40000000e+01,1.20000000e+00,1.20000000e+00,2.83000000e+10,4.00000000e-01,4.37342453e+00,-1.16713280e-10,-3.57944109e-10,-6.69765055e-10,-1.00801245e-09,-1.34762142e-09,-1.68766327e-09,-2.02775564e-09,-2.36785986e-09,-2.70796550e-09,-3.04807179e-09
1.40000000e+01,1.20000000e+00,1.40000000e+00,1.55000000e+11,2.60000000e-01,4.37342453e+00,-8.48930156e-11,-2.51506235e-10,-4.63964939e-10,-6.89921995e-10,-9.16045214e-10,-1.14228330e-09,-1.36852804e-09,-1.59477403e-09,-1.82102007e-09,-2.04726636e-09
1.40000000e+01,1.20000000e+00,1.40000000e+00,2.10000000e+11,3.00000000e-01,4.37342453e+00,-8.32812276e-11,-2.47747441e-10,-4.57835489e-10,-6.81303040e-10,-9.04966745e-10,-1.12876828e-09,-1.35257926e-09,-1.57639194e-09,-1.80020467e-09,-2.02401762e-09
1.40000000e+01,1.20000000e+00,1.40000000e+00,7.00000000e+10,3.40000000e-01,4.37342453e+00,-8.11179477e-11,-2.42729167e-10,-4.49671262e-10,-6.69937293e-10,-8.90458403e-10,-1.11114904e-09,-1.33185373e-09,-1.55256098e-09,-1.77326839e-09,-1.99397610e-09
1.40000000e+01,1.20000000e+00,1.40000000e+00,1.80000000e+10,1.80000000e-01,4.37342453e+00,-8.68950913e-11,-2.56263009e-10,-4.71787196e-10,-7.01182108e-10,-9.30736570e-10,-1.16037297e-09,-1.39001291e-09,-1.61965351e-09,-1.84929413e-09,-2.07893502e-09
1.40000000e+01,1.20000000e+00,1.40000000e+00,2.83000000e+10,4.00000000e-01,4.37342453e+00,-7.63488974e-11,-2.31647890e-10,-4.31634496e-10,-6.45047287e-10,-8.58908979e-10,-1.07302734e-09,-1.28717584e-09,-1.50132997e-09,-1.71548471e-09,-1.92964000e-09
1.40000000e+01,1.40000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,4.37342453e+00,-3.55630345e-10,-1.08140696e-09,-2.01624682e-09,-3.04688106e-09,-4.08351263e-09,-5.12127598e-09,-6.15928833e-09,-7.19740281e-09,-8.23553844e-09,-9.27368671e-09
1.40000000e+01,1.40000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,4.37342453e+00,-3.47458729e-10,-1.06093006e-09,-1.98190726e-09,-2.99934871e-09,-4.02344659e-09,-5.04898283e-09,-6.07484603e-09,-7.10085047e-09,-8.12688539e-09,-9.15293707e-09
1.40000000e+01,1.40000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,4.37342453e+00,-3.36487620e-10,-1.03382300e-09,-1.93668697e-09,-2.93695764e-09,-3.94476023e-09,-4.95440106e-09,-5.96447903e-09,-6.97475788e-09,-7.98508311e-09,-8.99543284e-09
1.40000000e+01,1.40000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,4.37342453e+00,-3.66116510e-10,-1.10849343e-09,-2.06220340e-09,-3.11096991e-09,-4.16483754e-09,-5.21938502e-09,-6.27407550e-09,-7.32882060e-09,-8.38357588e-09,-9.43833811e-09
1.40000000e+01,1.40000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,4.37342453e+00,-3.11658000e-10,-9.73163127e-10,-1.83588576e-09,-2.79821674e-09,-3.77012919e-09,-4.74484953e-09,-5.72030830e-09,-6.69615622e-09,-7.67210646e-09,-8.64811067e-09
